,rosegarden.csv,rsyslog.csv,gpac.csv,bacnet.csv,boost.csv,kftpgrabber.csv,netatalk.csv,openmsx.csv,doomlegacy.csv,xqilla.csv,bibletime.csv,open-ms.csv,xmoto.csv,sandiaportals.csv,nativeclient.csv
bacnet.csv,0.62,0.64,0.62,0.58,0.49,0.71,0.48,0.44,0.36,0.66,0.52,0.47,0.54,0.66,0.34
bibletime.csv,0.7,0.49,0.09,0.48,0.53,0.75,0.49,0.39,0.53,0.47,0.66,0.52,0.61,0.64,0.46
boost.csv,0.73,0.5,0.58,0.54,0.69,0.74,0.64,0.41,0.57,0.33,0.66,0.61,0.51,0.45,0.47
doomlegacy.csv,0.69,0.1,0.06,0.04,0.25,0.69,0.25,0.27,0.7,0.36,0.28,0.54,0.57,0.29,0.13
gpac.csv,0.67,0.0,0.73,0.0,0.0,0.0,0.0,0.05,0.49,0.13,0.0,0.62,0.0,0.0,0.0
kftpgrabber.csv,0.38,0.05,0.06,0.06,0.25,0.79,0.09,0.27,0.3,0.68,0.54,0.29,0.41,0.0,0.06
nativeclient.csv,0.7,0.75,0.58,0.62,0.49,0.69,0.7,0.3,0.58,0.58,0.71,0.65,0.7,0.61,0.69
netatalk.csv,0.66,0.47,0.49,0.45,0.44,0.55,0.65,0.54,0.64,0.56,0.69,0.6,0.58,0.58,0.55
open-ms.csv,0.61,0.4,0.25,0.3,0.38,0.6,0.54,0.21,0.67,0.64,0.28,0.56,0.57,0.52,0.28
openmsx.csv,0.05,0.47,0.0,0.32,0.02,0.3,0.47,0.65,0.53,0.36,0.27,0.0,0.49,0.61,0.29
rosegarden.csv,0.74,0.67,0.56,0.59,0.5,0.62,0.7,0.29,0.67,0.47,0.67,0.57,0.58,0.62,0.61
rsyslog.csv,0.64,0.69,0.21,0.1,0.58,0.49,0.39,0.24,0.63,0.21,0.61,0.63,0.6,0.65,0.64
sandiaportals.csv,0.64,0.64,0.09,0.46,0.66,0.56,0.62,0.54,0.35,0.75,0.71,0.55,0.58,0.77,0.54
xmoto.csv,0.62,0.67,0.52,0.3,0.24,0.59,0.13,0.46,0.45,0.37,0.59,0.57,0.7,0.0,0.57
xqilla.csv,0.47,0.05,0.29,0.28,0.06,0.31,0.33,0.13,0.5,0.99,0.2,0.36,0.22,0.22,0.2
