,ifmo-game-1.csv,quarkplusplus.csv,dataobjectsdotnet.csv,xapian.csv,pi-qmc.csv,gstreamer.csv,zemljanka.csv
dataobjectsdotnet.csv,0.12,0.6,0.59,0.41,0.56,0.84,0.0
gstreamer.csv,0.1,0.5,0.45,0.25,0.29,0.78,0.98
ifmo-game-1.csv,0.25,0.0,0.54,0.33,0.33,0.67,1.0
pi-qmc.csv,0.06,0.48,0.41,0.23,0.63,0.59,0.96
quarkplusplus.csv,0.11,0.65,0.54,0.75,0.67,0.77,0.5
xapian.csv,0.1,0.43,0.45,0.5,0.21,0.6,0.96
zemljanka.csv,0.11,0.41,0.43,0.23,0.27,0.55,1.0
