,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.33,0.2,1.0,0.45,0.46,0.0,0.89,1.0
ctrlr.csv,0.0,0.45,1.0,0.12,0.8,0.0,0.0,0.93,0.68
empserver.csv,0.0,1.0,0.13,0.11,0.4,0.67,0.56,0.95,0.87
ffigo.csv,0.0,0.52,0.35,0.24,0.33,1.0,0.28,0.93,0.86
gmerlin.csv,0.0,0.38,0.21,0.17,1.0,0.58,0.45,1.0,0.0
skia.csv,0.01,0.45,0.0,0.24,0.61,0.45,1.0,0.97,1.0
wikipediardware.csv,0.0,0.51,0.28,0.18,0.38,0.73,0.35,0.96,0.97
zemljanka.csv,0.0,0.47,0.26,0.16,0.35,0.64,0.34,1.0,0.73
