,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.46,0.02,0.72,0.69,0.69,0.62,0.67,0.66,0.49
massiv.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
mesa3d.csv,0.89,0.81,0.93,0.83,0.77,0.72,0.73,0.2,0.98
ngl.csv,0.44,0.47,0.58,0.49,0.78,0.02,0.54,0.66,0.55
nutz.csv,0.03,0.55,0.5,0.25,0.59,0.74,0.8,0.81,0.65
ossim.csv,0.99,0.99,0.12,1.0,1.0,0.97,1.0,0.96,0.99
qmmp.csv,0.49,0.51,0.6,0.54,1.06,0.61,0.05,0.76,0.68
rcp-company-uibindings.csv,0.67,0.96,0.92,0.98,0.85,0.92,0.73,0.83,0.0
v8.csv,0.8,0.97,0.89,0.88,0.0,0.94,0.98,0.97,0.75
