,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.73,0.98,0.53,0.62,0.59,0.56,0.46,0.54,0.57
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.38,0.33,0.14,0.29,0.41,0.41,0.31,0.83,0.3
ngl.csv,0.77,0.64,0.61,0.71,0.48,1.0,0.57,0.6,0.53
nutz.csv,0.98,0.54,0.63,0.94,0.53,0.34,0.25,0.5,0.42
ossim.csv,0.01,0.01,0.9,0.0,0.0,0.04,0.0,0.05,0.01
qmmp.csv,0.68,0.6,0.63,0.81,0.0,0.62,0.96,0.56,0.53
rcp-company-uibindings.csv,0.69,0.17,0.3,0.09,0.45,0.3,0.62,0.5,1.0
v8.csv,0.53,0.13,0.39,0.41,1.0,0.29,0.13,0.13,0.57
