,beast-mcmc.csv,openefm.csv,jrefactory.csv,jsecurity.csv,sidekar.csv,libopenmetaverse.csv,mobicents.csv,cuberok.csv,jgnash.csv,jbasic.csv,apertium.csv,yarp0.csv,exist.csv,mp-rechnungs-und-kundenverwaltung.csv,wheat.csv,ingex.csv,power-architect.csv,javaprofiler.csv
apertium.csv,3.0,2.0,2.0,25.0,2.0,0.0,0.0,4.0,22.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0
beast-mcmc.csv,0.0,1.0,0.0,11.0,0.0,0.0,1.0,4.0,4.0,0.0,9.0,5.0,0.0,9.0,1.0,7.0,0.0,0.0
cuberok.csv,29.0,1.0,0.0,7.0,4.0,0.0,0.0,0.0,35.0,0.0,16.0,1.0,4.0,0.0,0.0,2.0,0.0,4.0
exist.csv,8.0,3.0,2.0,0.0,4.0,2.0,0.0,5.0,6.0,1.0,0.0,2.0,0.0,16.0,2.0,0.0,0.0,2.0
ingex.csv,8.0,1.0,3.0,7.0,0.0,2.0,0.0,1.0,5.0,2.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
javaprofiler.csv,3.0,0.0,0.0,30.0,0.0,0.0,2.0,3.0,18.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
jbasic.csv,2.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,8.0,1.0,1.0,0.0,1.0
jgnash.csv,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,3.0,1.0,7.0,0.0,0.0
jrefactory.csv,14.0,3.0,0.0,28.0,0.0,0.0,0.0,3.0,36.0,0.0,6.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0
jsecurity.csv,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0
libopenmetaverse.csv,9.0,1.0,0.0,11.0,1.0,0.0,0.0,5.0,52.0,0.0,8.0,3.0,11.0,0.0,2.0,2.0,0.0,0.0
mobicents.csv,9.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,31.0,1.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0
mp-rechnungs-und-kundenverwaltung.csv,32.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,11.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0
openefm.csv,13.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,38.0,0.0,18.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0
power-architect.csv,8.0,1.0,2.0,16.0,1.0,0.0,0.0,4.0,49.0,0.0,9.0,3.0,7.0,3.0,0.0,3.0,0.0,0.0
sidekar.csv,5.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,16.0,2.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0
wheat.csv,27.0,2.0,8.0,0.0,1.0,5.0,1.0,4.0,23.0,0.0,3.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0
yarp0.csv,12.0,1.0,0.0,11.0,1.0,0.0,0.0,6.0,66.0,0.0,8.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0
