,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.52,0.82,0.44,0.53,0.6,0.44,0.5,0.58,0.58
ctrlr.csv,0.7,0.95,0.75,0.97,0.77,0.99,0.62,0.83,0.7
customsagetv.csv,0.93,0.91,0.49,0.75,0.75,0.0,0.5,0.5,0.46
glas.csv,0.47,0.43,0.39,0.46,0.51,0.37,0.49,0.56,0.36
octave.csv,0.59,0.77,0.46,0.7,0.94,0.9,0.54,0.52,0.85
tango-cs.csv,0.41,0.46,0.4,0.43,0.53,0.59,0.47,0.43,0.43
xcf.csv,0.44,0.39,0.44,0.46,0.72,0.42,0.46,0.42,0.35
xfce.csv,0.58,0.41,0.42,0.41,0.71,0.42,0.61,0.47,0.36
zildo.csv,0.65,0.42,0.43,0.36,0.68,0.4,0.83,0.67,0.36
