,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.25,0.32,0.44,0.78,0.34,0.73,0.52,0.67,0.56
ctrlr.csv,0.1,0.25,0.0,0.59,0.49,0.58,0.35,0.54,0.43
customsagetv.csv,0.07,0.55,0.92,0.75,0.17,1.0,0.5,0.5,0.37
glas.csv,0.26,0.59,0.54,0.71,0.3,0.77,0.59,0.6,0.43
octave.csv,0.24,0.35,0.31,0.63,0.19,0.69,0.43,0.55,0.37
tango-cs.csv,0.19,0.48,0.45,0.7,0.37,0.82,0.42,0.55,0.46
xcf.csv,0.24,0.53,0.76,0.67,0.38,0.75,0.48,0.72,0.4
xfce.csv,0.22,0.57,0.5,0.68,0.19,0.8,0.35,0.57,0.41
zildo.csv,0.27,0.75,0.79,0.69,0.16,0.78,0.5,0.61,0.4
