,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.44,0.55,0.69,0.14,0.13,0.56,0.23,1.0,0.78
ikvm.csv,0.44,0.76,0.7,0.08,0.12,0.24,0.12,0.95,0.25
lazarus-ccr.csv,0.77,0.32,0.59,0.1,0.28,0.36,0.18,0.95,0.43
les-indemodables.csv,0.47,0.37,0.71,0.28,0.25,0.58,0.24,0.67,0.49
metacosm.csv,0.5,0.5,0.7,0.13,0.18,0.52,0.22,0.88,0.73
micomt.csv,0.47,0.46,0.63,0.11,0.45,0.43,0.21,0.69,0.47
ontomorphtab.csv,0.46,0.41,0.83,0.15,0.18,0.46,0.11,0.94,0.51
tradelink.csv,0.6,0.6,0.66,0.25,1.0,0.44,0.28,0.0,0.51
xuggle.csv,0.56,0.56,0.78,0.31,0.23,0.55,0.22,0.8,0.5
