,recall,precision,pf,pci_20,ifa,wins
codesmith.csv,0.5549999999999999,0.76,0.37,0.615,0.0,10
gwanted.csv,0.36,0.53,0.18,0.51,1.0,0
ivatamasks.csv,0.5549999999999999,0.595,0.585,0.415,0.5,2
java-gnome.csv,0.20500000000000002,0.635,0.24000000000000002,0.745,0.0,9
orc.csv,0.315,0.605,0.225,0.655,0.0,8
plato.csv,0.95,0.665,0.96,0.405,0.0,6
rodin-b-sharp.csv,0.435,0.755,0.22499999999999998,0.7050000000000001,0.0,11
tycho.csv,0.435,0.6950000000000001,0.28500000000000003,0.675,1.0,7
umber.csv,0.91,0.6799999999999999,0.875,0.41000000000000003,1.0,1
unicase.csv,0.855,0.635,0.61,0.45999999999999996,1.0,4
vienna-add-in.csv,0.545,0.595,0.595,0.635,1.0,3
wpdev.csv,1.0,0.645,0.98,0.39,0.5,5
