,0,1,2,3,4,5,6,7,8
bl-toolkit.csv,0.25,0.25,0.31,0.41500000000000004,0.25,0.27,0.225,0.25,0.27
opengs.csv,0.4,0.3,0.5,0.46499999999999997,0.3,0.5,0.46499999999999997,0.3,0.41500000000000004
patterntesting.csv,0.0,0.25,0.365,0.365,0.25,0.375,0.225,0.25,0.31
log4net.csv,0.4,0.33,0.0,0.4,0.33,0.0,0.4,0.33,0.0
gzigzag.csv,0.4,0.3,0.5,0.33,0.3,0.29,0.345,0.3,0.45
fw4spl.csv,0.67,0.33,0.73,0.67,0.33,0.75,0.64,0.33,0.69
phet.csv,0.635,0.315,0.78,0.365,0.315,0.845,0.56,0.315,0.79
gnukeda.csv,0.0,0.225,0.45,0.325,0.225,0.4,0.0,0.225,0.4
jaxen.csv,0.31,0.27,0.0,0.07,0.27,0.0,0.31,0.27,0.0
unimrcp.csv,0.0,0.225,0.195,0.29,0.225,0.33,0.33,0.225,0.33
enlightenment.csv,0.705,0.53,0.45,0.62,0.53,0.47,0.725,0.53,0.485
tokratan.csv,0.29000000000000004,0.33,0.25,0.5,0.33,0.165,0.5,0.33,0.0
opensim4opencog.csv,0.435,0.345,0.5,0.435,0.345,0.585,0.435,0.345,0.5
rsyslog.csv,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.33
qlc.csv,0.43,0.33,0.5,0.43,0.33,0.41500000000000004,0.43,0.33,0.385
lockss.csv,0.0,0.33,0.165,0.0,0.33,0.41500000000000004,0.46499999999999997,0.33,0.125
nicepress.csv,0.0,0.315,0.5,0.315,0.315,0.5,0.5,0.315,0.365
scenemonitor.csv,0.0,0.225,0.0,0.25,0.225,0.125,0.0,0.225,0.0
wxlua.csv,0.0,0.33,0.45,0.0,0.33,0.45,0.0,0.33,0.45
blue-c.csv,0.0,0.29000000000000004,0.125,0.2,0.29000000000000004,0.125,0.0,0.29000000000000004,0.25
tcl.csv,0.31,0.225,0.25,0.29,0.225,0.25,0.33,0.225,0.25
etherboot.csv,0.25,0.225,0.5,0.5,0.225,0.33,0.31,0.225,0.5
pustefix.csv,0.0,0.265,0.45,0.165,0.265,0.33,0.165,0.265,0.33
haggle.csv,0.6,0.33,0.53,0.31,0.33,0.5,0.31,0.33,0.525
jmonkeyengine.csv,0.33,0.25,0.0,0.33,0.25,0.41500000000000004,0.2,0.25,0.35
officefloor.csv,0.0,0.37,0.83,0.0,0.37,0.84,0.385,0.37,0.8
fluidium.csv,0.0,0.33,0.41500000000000004,0.0,0.33,0.25,0.0,0.33,0.41500000000000004
aufs.csv,0.33,0.27,0.5,0.5,0.27,0.46499999999999997,0.355,0.27,0.45
cuberok.csv,0.33,0.1,0.31,0.0,0.1,0.225,0.25,0.1,0.225
vienna-add-in.csv,0.0,0.28500000000000003,0.4,0.33,0.28500000000000003,0.42000000000000004,0.33,0.28500000000000003,0.42000000000000004
ivataopenportal.csv,0.5,0.43,0.515,0.4,0.43,0.5,0.4,0.43,0.5
decidr.csv,0.7250000000000001,0.355,0.425,0.39,0.355,0.445,0.39,0.355,0.45
mptvseries.csv,0.33,0.225,0.165,0.0,0.225,0.5,0.0,0.225,0.41500000000000004
planeshift.csv,0.345,0.29,0.325,0.29,0.29,0.325,0.5,0.29,0.33
phonon-vlc-mplayer.csv,0.71,0.38,0.75,0.62,0.38,0.73,0.67,0.38,0.71
jgnash.csv,0.585,0.32,0.45,0.38,0.32,0.5,0.4,0.32,0.5
nassp.csv,0.225,0.2,0.0,0.125,0.2,0.0,0.125,0.2,0.125
toped.csv,0.29000000000000004,0.2,0.2,0.225,0.2,0.2,0.2,0.2,0.17
mediate.csv,0.0,0.27,0.33,0.0,0.27,0.33,0.25,0.27,0.33
arcallians.csv,0.33,0.185,0.5,0.4,0.185,0.5,0.29,0.185,0.41500000000000004
emulemorph.csv,0.33,0.365,0.5,0.29,0.365,0.25,0.33,0.365,0.41500000000000004
webdriver.csv,0.27,0.21000000000000002,0.29,0.33,0.21000000000000002,0.29000000000000004,0.395,0.21000000000000002,0.33
jsr308-langtools.csv,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.125,0.0
boost-sandbox.csv,0.0,0.33,0.5,0.41500000000000004,0.33,0.41000000000000003,0.41500000000000004,0.33,0.48
mvnforum.csv,0.165,0.2,0.41500000000000004,0.0,0.2,0.0,0.2,0.2,0.125
plato.csv,0.0,0.0,0.365,0.0,0.0,0.325,0.0,0.0,0.4
tolven.csv,0.28500000000000003,0.305,0.5,0.33,0.305,0.5,0.39,0.305,0.4
grafx2.csv,0.0,0.225,0.33,0.2,0.225,0.33,0.25,0.225,0.33
voms.csv,0.0,0.33,0.0,0.5,0.33,0.0,0.33,0.33,0.0
onotoa.csv,0.29,0.2,0.4,0.0,0.2,0.33,0.0,0.2,0.4
jguard.csv,0.25,0.31,0.33,0.33,0.31,0.5,0.33,0.31,0.365
yale.csv,0.895,0.37,0.77,0.75,0.37,0.7649999999999999,0.41,0.37,0.8049999999999999
jmol.csv,0.4,0.28,0.39,0.33,0.28,0.39,0.33,0.28,0.38
