,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.16,0.13,0.11,0.11,0.0,1.0
irrlicht.csv,1.0,0.72,1.0,1.0,1.0,1.0
qedo.csv,0.14,0.27,0.03,0.16,0.73,0.0
qse.csv,0.9,0.68,0.8,0.63,0.5,0.8
toped.csv,0.78,0.71,1.0,0.24,0.55,1.0
truevision.csv,0.67,0.6,0.63,0.71,0.32,0.6
