,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.79,0.97,0.0,1.0,1.0,1.0,0.62,0.77,0.98
jicarilla.csv,0.03,0.0,0.88,0.0,0.0,0.0,0.03,0.39,0.11
optalgtoolkit.csv,0.33,0.43,0.06,0.56,0.71,0.58,0.41,0.61,0.43
oscarmcmaster.csv,0.62,0.86,0.0,0.75,0.43,0.58,0.19,0.52,0.62
ossim.csv,0.21,0.22,0.24,0.81,0.0,0.37,0.57,0.75,0.28
projectts.csv,0.59,0.35,0.03,0.56,0.71,0.37,0.65,0.02,0.55
sabbu.csv,0.74,0.49,0.06,0.5,0.86,0.0,0.24,0.09,0.6
vxl.csv,0.48,0.38,0.18,0.25,0.43,0.42,0.41,0.16,0.57
zact.csv,0.53,0.08,0.21,0.38,0.71,0.0,0.7,0.34,0.38
