,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.67,0.4,0.0,0.11,0.11,0.55,0.6,0.79,0.37
jicarilla.csv,0.06,0.0,0.82,0.0,0.0,0.0,0.05,0.5,0.12
optalgtoolkit.csv,0.42,0.36,0.09,0.12,0.11,0.55,0.48,0.67,0.27
oscarmcmaster.csv,0.61,0.42,0.0,0.16,0.09,0.4,0.27,0.63,0.42
ossim.csv,0.27,0.23,0.3,0.24,0.0,0.39,0.55,0.71,0.18
projectts.csv,0.63,0.27,0.05,0.13,0.11,0.36,0.62,0.04,0.38
sabbu.csv,0.75,0.34,0.1,0.15,0.16,0.0,0.33,0.16,0.31
vxl.csv,0.52,0.31,0.24,0.07,0.07,0.36,0.5,0.27,0.39
zact.csv,0.5,0.12,0.3,0.12,0.23,0.0,0.66,0.45,0.23
