,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.45,0.04,0.31,0.71,0.8,0.37,0.48,0.3
chaperon.csv,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.0
forester-atv.csv,0.0,0.0,0.12,0.0,0.0,0.0,0.11,0.1
gephex.csv,0.42,0.56,0.19,0.63,0.28,0.02,0.0,0.0
pokenetonline.csv,0.68,0.6,0.69,0.63,0.04,0.68,0.78,0.4
primefaces.csv,0.57,0.75,0.42,0.79,0.84,0.71,0.04,0.1
rcp-company-uibindings.csv,0.95,1.0,0.96,1.0,1.0,1.0,0.85,0.0
yarp0.csv,0.85,0.19,0.35,0.0,0.52,0.29,0.33,0.4
