,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,4.0,1.0,6.0,1.0,2.0,0.0,3.0,0.0
chaperon.csv,0.0,107.0,0.0,53.0,84.0,111.0,1.0,0.0
forester-atv.csv,0.0,107.0,51.0,53.0,0.0,0.0,66.0,0.0
gephex.csv,0.0,1.0,51.0,7.0,1.0,0.0,0.0,0.0
pokenetonline.csv,3.0,1.0,16.0,3.0,0.0,0.0,1.0,0.0
primefaces.csv,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0
rcp-company-uibindings.csv,6.0,1.0,20.0,3.0,0.0,0.0,0.0,0.0
yarp0.csv,2.0,1.0,6.0,0.0,3.0,2.0,1.0,0.0
