,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.54,0.97,0.29,0.63,0.49,0.49,0.5,0.52
chaperon.csv,0.18,0.0,1.0,0.0,0.0,0.0,0.1,0.13
forester-atv.csv,1.0,0.0,0.0,0.0,0.16,0.01,0.0,0.15
gephex.csv,0.41,0.63,0.0,0.65,0.51,1.0,0.15,0.31
pokenetonline.csv,0.62,0.5,0.58,0.62,0.99,0.57,0.52,0.64
primefaces.csv,0.33,0.51,0.51,0.52,0.42,0.57,0.98,0.35
rcp-company-uibindings.csv,0.21,0.0,0.17,0.0,0.0,0.0,0.45,1.0
yarp0.csv,0.44,0.06,0.9,0.9,0.55,0.24,0.57,0.58
