,jlinalg.csv,arcallians.csv,yale.csv,qmmp.csv
arcallians.csv,0.0,0.0,49.0,1.0
jlinalg.csv,0.0,0.0,77.0,1.0
qmmp.csv,0.0,0.0,41.0,0.0
yale.csv,0.0,0.0,10.0,2.0
