,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.31,0.78,0.55,0.73,0.37,0.6,0.84,0.38,0.57
graphmak.csv,0.38,0.67,0.7,0.67,0.33,0.51,0.69,0.12,0.49
guineu.csv,0.5,0.36,0.07,0.09,0.17,0.43,0.49,0.24,0.59
jhotdraw.csv,0.39,0.7,0.39,0.6,0.51,0.56,0.86,0.29,0.68
ofbiz.csv,0.35,0.65,0.5,0.58,0.31,0.6,0.7,0.51,0.77
pdfedit.csv,0.41,0.53,0.38,0.75,0.3,0.64,0.79,0.51,0.47
pokeglobal.csv,0.48,0.76,0.53,0.67,0.31,0.72,0.82,0.56,0.65
red5.csv,0.49,0.67,0.52,0.62,0.3,0.74,0.83,0.7,0.78
twostep.csv,0.5,0.7,0.52,0.55,0.32,0.69,0.79,0.78,0.63
