,f1,g,recall,precision,pf,wins
checker-framework.csv,0.52,0.505,0.6950000000000001,0.51,0.53,13
customsagetv.csv,0.35,0.36,0.315,0.66,0.165,9
fluidium.csv,0.060000000000000005,0.045,0.035,0.33999999999999997,0.02,0
guineu.csv,0.365,0.4,0.36,0.52,0.16,8
inkscape.csv,0.55,0.33999999999999997,0.835,0.44499999999999995,0.7949999999999999,7
mpqc.csv,0.25,0.31,0.275,0.28500000000000003,0.475,1
nsis.csv,0.43,0.505,0.69,0.33,0.73,3
octave.csv,0.4,0.41500000000000004,0.38,0.43,0.36,4
owfs.csv,0.5,0.48,0.74,0.405,0.755,6
owlib.csv,0.555,0.615,0.635,0.6,0.365,15
pamguard.csv,0.425,0.525,0.495,0.485,0.365,11
prelude.csv,0.58,0.43,0.925,0.44999999999999996,0.86,10
robocode.csv,0.5,0.575,0.61,0.48,0.46499999999999997,12
uwom-server.csv,0.355,0.355,0.315,0.41500000000000004,0.33,2
zengine.csv,0.5900000000000001,0.22499999999999998,0.97,0.42500000000000004,0.945,5
zildo.csv,0.5,0.565,0.5800000000000001,0.535,0.315,14
