,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.67,0.0,0.26,0.13,0.0,0.0,0.0,0.53
botsnscouts.csv,0.0,0.0,0.0,0.36,0.0,0.13,0.82,0.0,0.0,0.39,0.39,0.55,0.71,0.0,0.0,0.0,0.39
cities3d.csv,0.0,0.0,0.0,0.19,0.0,0.0,0.05,0.0,0.0,0.41,0.02,0.24,0.0,0.0,0.0,0.0,0.11
dynalloy.csv,0.76,0.0,0.0,0.53,0.0,0.67,0.26,0.0,0.0,0.4,0.66,0.13,0.56,0.0,0.17,0.0,0.48
electric-core.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
findbugs.csv,0.27,0.0,0.52,0.46,0.73,0.25,0.09,0.71,0.0,0.29,0.1,0.16,0.18,0.62,0.65,0.23,0.19
img-browse-sort.csv,0.16,0.0,0.0,0.13,0.0,0.07,0.18,0.0,0.0,0.47,0.44,0.39,0.51,0.0,0.0,0.0,0.02
jparsec.csv,0.2,0.0,0.15,0.53,0.3,0.26,0.52,0.19,0.0,0.56,0.49,0.76,0.63,0.34,0.59,0.0,0.34
moast.csv,0.13,0.0,0.0,0.0,0.42,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.97,0.0
mptvseries.csv,0.3,0.0,0.25,0.35,0.77,0.51,0.62,0.27,0.0,0.24,0.67,0.33,0.5,0.64,0.53,0.94,0.6
mvnforum.csv,0.56,0.0,0.22,0.38,0.0,0.7,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.09,0.11,0.34
nosleepsoftware.csv,0.02,0.0,0.67,0.0,0.36,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.47,0.09,0.04,0.0
ogre.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openfrag.csv,0.55,0.54,0.48,0.69,0.8,0.48,0.58,0.62,0.0,0.69,0.79,0.23,0.82,0.63,0.65,0.36,0.76
qdvdauthor.csv,0.64,0.0,0.56,0.33,0.72,0.09,0.52,0.67,0.0,0.41,0.09,0.0,0.3,0.72,0.56,0.62,0.0
sumatrapdf.csv,0.05,0.0,0.0,0.0,0.57,0.21,0.17,0.75,0.0,0.0,0.0,0.0,0.21,0.0,0.09,0.89,0.0
zxing.csv,0.4,0.0,0.07,0.67,0.13,0.26,0.64,0.0,0.0,0.51,0.52,0.13,0.51,0.18,0.29,0.06,0.86
