,swtfox.csv,mediate.csv,e-bio-flow.csv,jaxlib.csv,chaperon.csv,azureus.csv,jppf-project.csv,exist.csv,matrex.csv,pokenetonline.csv,freedom-erp.csv,octet.csv,geotools.csv,reaper3d.csv,bigdata.csv,simplewebservices.csv,nunit.csv,stajistics.csv
azureus.csv,0.0,1.0,1.0,6.0,8.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,31.0,1.0,0.0,1.0,1.0,15.0
bigdata.csv,0.0,3.0,1.0,23.0,4.0,13.0,0.0,0.0,7.0,2.0,1.0,13.0,5.0,16.0,0.0,0.0,2.0,3.0
chaperon.csv,0.0,1.0,4.0,49.0,0.0,21.0,0.0,5.0,147.0,3.0,166.0,5.0,2.0,11.0,0.0,0.0,0.0,2.0
e-bio-flow.csv,0.0,0.0,0.0,4.0,51.0,3.0,0.0,3.0,1.0,1.0,0.0,6.0,15.0,0.0,2.0,2.0,11.0,2.0
exist.csv,0.0,1.0,0.0,9.0,51.0,6.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,27.0,0.0,1.0,2.0,0.0
freedom-erp.csv,2.0,0.0,0.0,49.0,51.0,1.0,0.0,1.0,0.0,84.0,0.0,57.0,4.0,107.0,0.0,240.0,3.0,98.0
geotools.csv,0.0,2.0,2.0,3.0,51.0,4.0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,6.0,0.0,4.0,1.0,2.0
jaxlib.csv,0.0,0.0,81.0,0.0,51.0,0.0,99.0,3.0,147.0,0.0,0.0,57.0,9.0,107.0,0.0,1.0,2.0,1.0
jppf-project.csv,0.0,2.0,1.0,23.0,13.0,22.0,0.0,9.0,4.0,0.0,4.0,5.0,24.0,18.0,0.0,0.0,0.0,7.0
matrex.csv,1.0,1.0,7.0,5.0,1.0,11.0,0.0,2.0,0.0,1.0,1.0,5.0,10.0,6.0,0.0,0.0,3.0,2.0
mediate.csv,1.0,0.0,7.0,17.0,10.0,16.0,0.0,2.0,1.0,1.0,0.0,1.0,12.0,10.0,0.0,5.0,1.0,3.0
nunit.csv,0.0,2.0,2.0,49.0,1.0,13.0,0.0,11.0,0.0,0.0,10.0,1.0,35.0,12.0,0.0,1.0,0.0,11.0
octet.csv,0.0,0.0,0.0,21.0,2.0,5.0,0.0,2.0,0.0,3.0,2.0,0.0,9.0,10.0,0.0,0.0,0.0,7.0
pokenetonline.csv,3.0,0.0,11.0,21.0,3.0,19.0,0.0,5.0,0.0,0.0,9.0,1.0,3.0,29.0,0.0,1.0,2.0,0.0
reaper3d.csv,1.0,3.0,1.0,10.0,20.0,15.0,0.0,6.0,2.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,7.0
simplewebservices.csv,0.0,2.0,3.0,49.0,4.0,19.0,0.0,7.0,0.0,1.0,0.0,4.0,11.0,63.0,0.0,0.0,0.0,2.0
stajistics.csv,0.0,2.0,0.0,11.0,3.0,4.0,0.0,7.0,1.0,0.0,1.0,1.0,19.0,4.0,0.0,0.0,0.0,1.0
swtfox.csv,0.0,2.0,1.0,9.0,19.0,21.0,0.0,11.0,21.0,3.0,1.0,5.0,35.0,41.0,0.0,0.0,0.0,3.0
