,openwbem.csv,nova.csv,crisscross.csv,mb-unit.csv,mvdsv.csv,ivataopenportal.csv,iaml.csv,cubefs.csv,elynx.csv,xcmetadataservicestoolkit.csv
crisscross.csv,0.95,1.0,0.67,0.85,1.0,0.64,0.54,0.06,1.0,0.8
cubefs.csv,0.67,1.0,1.0,0.37,0.33,0.51,0.79,0.7,1.0,0.72
iaml.csv,0.21,0.15,0.48,0.19,0.67,0.34,0.69,0.12,0.0,0.52
ivataopenportal.csv,0.8,1.0,0.86,0.86,1.0,0.76,0.76,0.97,0.0,0.8
mb-unit.csv,0.93,0.0,0.57,0.68,1.0,0.98,0.52,0.21,1.0,0.88
mvdsv.csv,0.04,0.31,0.0,0.06,1.0,0.01,0.06,0.09,0.0,0.18
nova.csv,0.46,0.85,1.0,0.43,0.0,0.41,0.61,0.71,1.0,0.5
openwbem.csv,0.56,0.62,0.57,0.55,0.67,0.69,0.5,0.87,1.0,0.52
xcmetadataservicestoolkit.csv,0.56,0.77,0.52,0.56,1.0,0.85,0.69,0.23,1.0,0.82
