,f1,g,recall,precision,pf,wins
avifile.csv,0.26,0.21,0.43,0.29,0.33,4
baadengine.csv,0.41,0.37,0.9,0.31,0.82,8
bibedt.csv,0.43,0.52,0.5,0.4,0.31,14
exl.csv,0.37,0.48,0.6,0.32,0.49,10
gdis.csv,0.42,0.57,0.78,0.35,0.62,13
gogoego.csv,0.32,0.53,0.5,0.35,0.39,11
httpcontentparser.csv,0.32,0.34,0.31,0.29,0.34,6
jaxlib.csv,0.42,0.53,0.5,0.39,0.29,15
jgameai.csv,0.14,0.18,0.15,0.21,0.13,1
jhotdraw.csv,0.34,0.42,0.56,0.28,0.75,3
loki-lib.csv,0.37,0.49,0.5,0.32,0.43,9
patterntesting.csv,0.46,0.35,0.94,0.3,0.89,7
pokeglobal.csv,0.46,0.47,0.73,0.31,0.57,12
werx.csv,0.45,0.05,1.0,0.29,0.99,2
xbg.csv,0.17,0.17,0.14,0.23,0.24,0
zealos.csv,0.21,0.19,0.16,0.44,0.09,5
