,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,197.5,194.5,98.5,84.5,97.5,1078.0,522.0,97.5,77.5
ingex.csv,95.5,188.5,98.5,94.5,255.5,1902.5,181.0,196.5,84.5
megasquirtavr.csv,197.5,292.5,98.5,96.5,295.0,2765.5,196.0,284.0,370.0
owlapi.csv,188.0,188.5,283.5,184.0,97.5,356.0,357.0,97.5,374.0
piccolo2d.csv,86.5,72.5,98.5,84.5,97.5,714.0,178.0,97.5,278.5
servicestack.csv,0.0,0.0,241.0,18.5,673.5,534.0,11.5,91.5,184.0
tolven.csv,276.5,91.5,98.5,84.5,196.0,417.0,450.5,97.5,88.5
twostep.csv,197.5,194.5,98.5,96.5,196.0,1484.5,95.5,97.5,374.0
wxlua.csv,197.5,291.5,260.5,194.0,295.0,3479.5,196.0,193.5,550.0
