,recall,precision,pf,wins
all-plasm.csv,0.44,0.535,0.25,14
archive-crawler.csv,0.45,0.475,0.2,13
customwars.csv,0.445,0.53,0.22,16
gbif-providertoolkit.csv,0.565,0.35,0.51,3
gss.csv,0.78,0.435,0.575,7
heekscad.csv,0.7,0.41,0.425,10
ikvm.csv,0.595,0.32,0.685,0
jaxen.csv,0.755,0.36,0.76,2
jcae.csv,0.435,0.56,0.2,17
levent.csv,0.78,0.475,0.45499999999999996,11
nicepress.csv,0.63,0.39,0.495,5
pnotepad.csv,0.775,0.39,0.605,4
qcad2.csv,0.52,0.475,0.38,9
qedo.csv,0.18,0.175,0.29000000000000004,1
quarkplusplus.csv,0.43999999999999995,0.41,0.295,8
sigil.csv,0.645,0.495,0.33,15
xcsoar.csv,0.595,0.485,0.30000000000000004,12
xuggle.csv,0.615,0.395,0.475,6
