,recall,precision,pf,pci_20,ifa,wins
bloodycore.csv,0.125,0.47,0.16,0.83,1.5,7
flylegacy.csv,0.71,0.44,0.6599999999999999,0.46499999999999997,1.5,2
jguard.csv,0.725,0.48,0.625,0.43,1.5,3
m-a-d-n-e-s-s.csv,0.1,0.525,0.09,0.7350000000000001,1.0,9
mob-sen-plat.csv,0.735,0.42,0.565,0.385,1.0,4
raygina.csv,0.485,0.46499999999999997,0.39,0.45999999999999996,1.0,6
st-filteredstatistics.csv,0.785,0.41000000000000003,0.74,0.39,2.0,0
upp-mirror.csv,0.35,0.38,0.315,0.615,1.0,5
wishmaster.csv,0.355,0.485,0.32,0.53,2.0,1
yarp.csv,0.435,0.5,0.405,0.595,1.0,8
