,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,yarp.csv
bloodycore.csv,0.34,0.15,0.47,0.39,0.27,0.11,0.07,0.09,0.13,0.26
flylegacy.csv,0.54,0.68,0.79,0.29,0.52,0.46,0.31,0.72,0.48,0.5
jguard.csv,0.57,0.55,0.73,0.28,0.7,0.59,0.33,0.74,0.47,0.45
m-a-d-n-e-s-s.csv,0.33,0.06,0.47,0.27,0.09,0.06,0.0,0.14,0.65,0.19
mob-sen-plat.csv,0.56,0.78,0.8,0.22,0.66,0.45,0.34,0.77,0.55,0.43
raygina.csv,0.69,0.06,0.76,0.21,0.39,0.31,0.31,0.4,0.56,0.45
st-filteredstatistics.csv,0.55,0.3,0.78,0.27,0.66,0.39,0.32,0.83,0.49,0.52
upp-mirror.csv,0.35,0.11,0.64,0.18,0.7,0.33,0.14,0.5,0.39,0.46
wishmaster.csv,0.35,0.23,0.6,0.23,0.63,0.29,0.38,0.24,0.49,0.35
yarp.csv,0.47,0.21,0.75,0.21,0.06,0.41,0.18,0.34,0.41,0.58
