,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.98,1.0,0.61,0.69,0.86,0.63,0.84,1.0,0.66
jicarilla.csv,0.09,0.11,1.0,0.0,0.0,0.16,0.16,0.09,0.13
optalgtoolkit.csv,0.6,0.68,0.36,0.81,0.71,0.95,0.59,0.57,0.43
oscarmcmaster.csv,0.31,0.54,0.21,0.06,0.0,0.11,0.08,0.11,0.94
ossim.csv,0.16,0.0,0.0,0.75,0.0,0.0,0.03,0.0,0.04
projectts.csv,0.57,0.54,0.06,0.88,0.71,0.37,0.95,0.3,0.38
sabbu.csv,0.98,0.32,0.09,0.62,0.86,0.37,0.35,0.14,0.7
vxl.csv,0.22,0.92,0.7,0.12,0.0,0.11,0.57,0.57,0.11
zact.csv,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.15
