,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,jparsec.csv,kmess.csv
jparsec.csv,0.91,0.7,0.6,1.0,0.43,0.84
kmess.csv,0.62,0.6,0.98,0.84,0.93,0.53
minig.csv,0.97,0.76,0.38,0.99,0.91,0.94
ossbuild.csv,0.86,0.48,0.67,0.35,0.74,0.62
rezilla.csv,0.42,0.74,0.81,0.97,1.0,0.84
webdriver.csv,0.86,0.34,0.74,1.0,0.65,0.56
