,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.88,0.53,0.13,0.26,0.39,0.8,0.17,1.0,0.07
galaxium.csv,0.94,0.4,0.11,0.36,0.69,0.93,0.2,1.0,0.12
jython.csv,0.87,0.62,0.44,0.27,0.28,0.74,0.2,0.0,0.09
ninject.csv,0.78,0.37,0.02,0.15,0.25,0.87,0.11,0.79,0.33
ondex.csv,0.97,0.56,0.12,0.64,0.39,0.94,0.29,1.0,0.17
opentibia.csv,0.94,0.72,0.28,0.4,0.3,0.74,0.19,0.79,0.2
power-architect.csv,0.87,0.6,0.13,0.26,0.3,0.93,0.15,0.83,0.12
unbvision.csv,0.94,0.38,0.38,0.51,0.39,0.78,0.19,1.0,0.15
x-ray-mule.csv,0.91,0.85,1.0,0.25,0.18,0.76,0.16,0.74,0.06
