,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.43,0.37,0.26,0.49,0.39,0.34,0.32,0.29,0.44
galaxium.csv,0.44,0.35,0.23,0.45,0.57,0.5,0.57,0.36,0.65
jython.csv,0.51,0.46,0.98,0.48,0.49,0.45,0.42,0.86,0.4
ninject.csv,0.94,0.47,0.32,0.76,0.5,0.57,0.89,0.68,0.67
ondex.csv,0.55,0.52,0.27,0.93,0.94,0.78,0.71,0.71,0.92
opentibia.csv,0.46,0.72,0.97,0.8,0.65,0.55,0.87,0.53,0.8
power-architect.csv,0.44,0.46,0.26,0.49,0.36,0.45,0.35,0.45,0.48
unbvision.csv,0.42,0.44,0.83,0.55,0.42,0.39,0.31,0.59,0.65
x-ray-mule.csv,0.53,0.74,0.75,0.52,0.47,0.5,0.45,0.67,0.43
