,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.3,0.44,0.45,0.4,0.63,0.79,0.66,0.4,0.6,0.39,0.69,0.78,0.52,0.33,0.47,0.32,0.44,0.39,0.33,0.55
cornerstone.csv,0.51,0.71,0.61,0.59,0.79,0.74,0.95,0.73,0.97,0.97,0.43,0.49,0.7,0.64,0.92,0.39,0.57,0.64,0.51,0.78
emeraldemu.csv,0.57,0.51,0.6,0.83,0.83,0.85,0.61,0.35,0.72,0.47,0.72,0.93,0.78,0.98,0.51,0.91,0.54,0.93,0.51,0.64
grafx2.csv,0.4,0.45,0.5,0.39,0.72,0.74,0.5,0.43,0.6,0.37,0.67,0.53,0.57,0.3,0.66,0.36,0.59,0.39,0.31,0.53
jahshakafx.csv,0.32,0.44,0.58,0.5,0.69,0.75,0.56,0.49,0.55,0.52,0.61,0.82,0.5,0.55,0.45,0.32,0.46,0.47,0.3,0.51
kindb.csv,0.36,0.5,0.46,0.46,0.52,0.62,0.68,0.5,0.59,0.34,0.85,0.57,0.51,0.66,0.47,0.19,0.51,0.79,0.44,0.49
maya-work-in-progress.csv,0.7,0.54,0.62,0.44,0.73,0.59,0.69,0.67,0.74,0.24,0.92,0.62,0.75,0.77,0.88,0.57,0.75,0.76,0.79,0.58
netatalk.csv,0.46,0.8,0.88,0.9,0.75,0.69,0.63,0.68,0.74,0.63,0.85,0.75,0.44,0.59,0.72,0.59,0.83,0.46,0.68,0.6
novembre.csv,0.33,0.48,0.55,0.74,0.81,0.69,0.45,0.51,0.63,0.59,0.63,0.79,0.75,0.69,0.65,0.73,0.42,0.68,0.19,0.53
ns-3.csv,0.62,0.47,0.77,0.5,0.59,0.59,0.88,0.75,0.7,0.6,0.55,0.93,0.71,0.95,0.65,0.94,0.77,0.9,0.91,0.65
nullc.csv,0.53,0.98,1.0,0.95,0.34,0.66,0.54,0.55,0.62,0.69,0.66,0.65,0.64,0.43,0.56,0.41,0.75,0.76,0.44,0.58
open-beos.csv,0.36,0.49,0.46,0.61,0.59,0.62,0.66,0.59,0.46,0.55,0.72,0.88,0.53,0.82,0.46,0.88,0.58,0.76,0.51,0.53
pixel-commandos.csv,0.96,0.67,0.79,0.7,0.82,0.85,0.6,0.8,0.85,0.91,0.95,1.0,0.84,0.66,0.59,0.69,0.67,0.73,0.07,0.78
planeshift.csv,0.98,0.85,0.96,0.99,0.85,0.67,0.7,0.57,0.74,0.48,0.73,0.83,0.43,0.38,0.7,0.75,0.96,0.76,0.65,0.81
plee-the-bear.csv,0.37,0.61,0.31,0.96,0.75,0.62,0.65,0.78,0.64,0.39,0.76,0.59,0.69,0.59,0.64,0.68,0.58,0.72,0.56,0.65
reaper-ecad.csv,0.48,0.67,0.53,0.38,0.7,0.96,0.87,0.61,0.82,0.97,0.75,1.0,0.66,0.98,0.65,0.76,0.52,0.86,0.75,0.78
sbml.csv,0.55,0.47,0.64,0.66,0.57,0.62,0.88,0.81,0.52,0.9,0.62,0.86,0.7,0.59,0.39,0.88,0.49,0.78,0.76,0.53
unimrcp.csv,0.59,0.52,0.48,0.4,0.55,0.63,0.63,0.48,0.65,0.38,0.92,0.45,0.51,0.49,0.52,0.33,0.59,0.53,0.55,0.5
unladen-swallow.csv,0.82,0.61,0.57,0.96,0.84,0.69,0.71,0.69,0.65,0.51,0.73,0.47,0.72,0.6,0.84,0.61,0.58,0.47,0.62,0.84
xmoto.csv,0.45,0.51,0.52,0.88,0.53,0.6,0.52,0.48,0.58,0.47,0.61,0.73,0.61,0.6,0.52,0.45,0.55,0.98,0.5,0.39
