,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.66,0.98,0.89,0.77,0.12,0.69
chaperon.csv,0.72,0.72,0.77,0.08,0.96,0.6
mule.csv,0.48,0.98,0.79,0.78,0.55,0.56
nunit.csv,0.62,0.39,0.91,0.61,0.74,0.4
springside.csv,0.61,0.35,0.81,0.63,0.48,0.43
swtfox.csv,0.82,0.8,0.43,0.43,0.93,0.76
