,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,98.5,249.5,97.5,228.5,97.5,98.5
chaperon.csv,296.0,191.5,96.5,96.5,86.5,197.0
mule.csv,197.5,28.0,97.5,396.5,94.5,197.0
nunit.csv,197.5,194.0,420.5,96.5,83.5,757.0
springside.csv,197.5,95.5,98.5,96.5,94.5,197.0
swtfox.csv,197.5,195.5,98.5,771.5,97.5,679.5
