,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.5,0.46,0.56,0.6,0.38,0.49,0.49
amateur-scrolls.csv,0.84,0.56,0.77,0.0,0.54,0.0,0.68
arcallians.csv,0.51,0.6,0.49,0.57,0.39,0.48,0.46
gebr.csv,0.42,0.48,0.35,0.42,0.38,0.34,0.42
jfreereport.csv,0.78,0.91,0.94,0.93,0.41,0.73,0.9
kml.csv,0.43,0.48,0.35,0.47,0.38,0.43,0.42
multitude.csv,0.5,0.55,0.47,0.45,0.35,0.31,0.47
