,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.59,0.64,0.66,0.5,0.66,0.62,0.52
amateur-scrolls.csv,0.38,0.57,0.49,0.01,0.67,0.0,0.32
arcallians.csv,0.67,0.74,0.71,0.5,0.56,0.69,0.56
gebr.csv,0.13,0.09,0.0,0.72,0.09,0.69,0.57
jfreereport.csv,0.48,0.24,0.26,0.17,0.69,0.44,0.17
kml.csv,0.09,0.0,0.05,0.64,0.43,0.76,0.59
multitude.csv,0.63,0.41,0.62,0.13,0.72,0.57,0.69
