,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.65,0.77,0.65,0.46,1.0,0.61,0.52
amateur-scrolls.csv,0.35,0.52,0.45,0.01,0.65,0.0,0.28
arcallians.csv,0.76,0.75,0.75,0.45,1.0,0.67,0.57
gebr.csv,0.98,1.0,1.0,0.69,1.0,0.83,0.95
jfreereport.csv,0.44,0.2,0.22,0.14,0.7,0.39,0.14
kml.csv,0.99,0.98,0.98,0.59,1.0,0.75,0.94
multitude.csv,0.72,0.36,0.75,0.97,0.95,0.81,0.68
