,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.77,0.0,0.98,0.87,1.0,0.59,0.72,0.79,0.84,0.96,0.88,0.78,0.79,0.62,0.63,0.85,0.77,0.82,0.78
boost-sandbox.csv,0.42,0.0,0.32,0.43,0.0,0.12,0.0,0.0,0.42,0.29,0.4,0.14,0.14,0.31,0.21,0.0,0.27,0.52,0.28
dspace-gsoc.csv,0.3,0.03,0.14,0.27,0.0,0.19,0.03,0.26,0.29,0.38,0.28,0.16,0.31,0.0,0.0,0.24,0.14,0.07,0.15
enlightenment.csv,0.47,0.17,0.5,0.46,0.6,0.16,0.0,0.36,0.71,0.87,0.3,0.51,0.52,0.19,0.63,0.73,0.27,0.33,0.33
fceugc.csv,0.23,0.0,0.12,0.25,0.6,0.31,0.26,0.1,0.16,0.14,0.0,0.51,0.14,0.31,0.21,0.18,0.26,0.07,0.4
gnukeda.csv,0.65,0.1,0.5,0.57,0.2,0.03,0.31,0.67,0.39,0.76,0.56,0.54,0.72,0.62,0.79,0.48,0.32,0.62,0.47
jaolt.csv,0.22,0.45,0.44,0.45,0.2,0.22,0.18,0.28,0.5,0.74,0.3,0.24,0.0,0.05,0.42,0.57,0.25,0.2,0.33
knowledge.csv,0.88,0.83,0.84,0.98,0.0,0.59,0.81,0.97,1.0,0.87,0.84,0.78,1.0,0.99,1.0,0.92,0.68,0.91,0.82
kowari.csv,0.13,0.03,0.1,0.06,0.4,0.56,0.1,0.08,0.11,0.0,0.07,0.38,0.14,0.23,0.11,0.07,0.26,0.08,0.16
lufa-lib.csv,0.35,0.14,0.66,0.22,0.4,0.34,0.39,0.28,0.21,0.21,0.28,0.35,0.41,0.34,0.11,0.01,0.42,0.58,0.29
maidsafe-dht.csv,0.0,0.0,0.16,0.23,0.2,0.06,0.33,0.1,0.08,0.28,0.23,0.08,0.1,0.08,0.0,0.28,0.2,0.16,0.1
pixel-commandos.csv,0.13,0.07,0.02,0.04,0.0,0.03,0.06,0.05,0.03,0.23,0.12,0.05,0.07,0.01,0.16,0.11,0.01,0.0,0.04
playerstage.csv,0.35,0.28,0.62,0.02,0.0,0.25,0.35,0.44,0.39,0.24,0.16,0.3,0.17,0.39,0.32,0.51,0.48,0.44,0.32
proftp.csv,0.07,0.1,0.18,0.25,0.4,0.09,0.18,0.49,0.16,0.38,0.26,0.0,0.28,0.05,0.05,0.4,0.17,0.12,0.17
tcvp.csv,0.1,0.03,0.12,0.16,0.0,0.09,0.11,0.08,0.18,0.13,0.05,0.05,0.07,0.0,0.05,0.02,0.18,0.11,0.07
theresa.csv,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.02
uwom.csv,0.57,0.97,0.38,0.13,0.2,0.91,0.22,0.18,0.55,0.62,0.63,0.81,0.45,0.42,0.26,0.95,0.36,0.53,0.01
xapian.csv,0.33,0.0,0.34,0.3,0.4,0.25,0.24,0.28,0.26,0.58,0.42,0.43,0.03,0.46,0.26,0.36,0.0,0.32,0.24
yaprm.csv,0.23,0.76,0.2,0.23,0.6,0.41,0.15,0.33,0.03,0.46,0.53,0.57,0.45,0.09,0.05,0.08,0.55,0.18,0.38
