,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.77,0.0,0.98,0.87,1.0,0.68,0.76,0.82,0.86,0.97,0.89,0.79,0.79,0.76,0.67,0.85,0.78,0.82,0.79
boost-sandbox.csv,0.6,1.0,0.46,0.66,0.65,0.8,1.0,0.05,0.75,0.64,0.69,0.98,0.74,0.64,0.73,1.0,0.78,0.91,0.78
dspace-gsoc.csv,0.58,0.93,0.68,0.82,0.85,0.82,0.91,0.85,0.84,0.48,0.72,0.78,0.75,1.0,0.0,0.59,0.78,0.75,0.83
enlightenment.csv,0.59,0.47,0.83,0.52,0.65,0.51,0.04,0.7,0.79,0.92,0.52,0.76,0.61,1.02,0.71,0.76,0.64,0.41,0.44
fceugc.csv,0.55,0.85,0.68,0.69,0.78,0.74,0.7,0.89,0.72,0.73,0.05,0.63,0.78,0.94,0.86,0.83,0.74,0.5,0.65
gnukeda.csv,0.67,0.43,0.5,0.62,0.37,0.03,0.57,0.72,0.76,0.77,0.63,0.59,0.77,0.71,0.8,0.54,0.59,0.66,0.52
jaolt.csv,0.54,0.74,0.44,0.59,0.48,0.65,0.67,0.84,0.7,0.76,0.52,0.47,0.03,0.89,0.81,0.67,0.49,0.32,0.59
knowledge.csv,0.89,0.83,0.84,0.98,0.0,0.61,0.83,0.97,1.0,0.88,0.85,0.81,1.0,0.99,1.0,0.92,0.69,0.91,0.82
kowari.csv,0.8,0.83,0.35,0.73,0.71,0.89,0.79,0.87,0.84,0.14,0.77,0.48,0.83,0.81,0.98,0.88,0.85,1.0,0.56
lufa-lib.csv,0.73,0.79,0.74,0.74,0.75,0.7,0.74,0.7,0.89,0.74,0.72,0.48,0.82,0.4,0.81,0.02,0.65,0.63,0.58
maidsafe-dht.csv,0.0,1.0,0.37,0.84,0.8,0.75,0.8,0.84,0.81,0.51,0.89,0.77,0.79,1.0,0.92,0.93,0.65,0.77,0.72
pixel-commandos.csv,0.73,0.76,1.0,0.81,0.82,0.9,0.9,0.9,0.87,0.62,0.77,0.77,0.88,1.0,0.98,0.93,0.85,0.0,0.7
playerstage.csv,0.8,0.69,0.62,0.02,0.44,0.81,0.58,0.66,0.65,0.75,0.59,0.79,0.71,0.77,0.74,0.77,0.75,0.51,0.59
proftp.csv,0.65,0.57,0.69,0.77,0.89,0.85,0.77,0.84,0.77,0.48,0.85,0.03,0.71,0.78,0.78,0.93,0.71,0.76,0.75
tcvp.csv,1.0,0.9,1.01,0.98,0.92,0.93,0.89,0.92,0.7,1.01,0.86,0.97,0.93,0.0,0.97,0.93,0.98,0.76,0.89
theresa.csv,0.93,1.0,0.02,0.95,0.95,1.0,0.97,0.99,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.99,1.0,0.75,0.91
uwom.csv,0.61,0.97,1.07,0.65,0.45,0.92,0.63,0.79,0.77,0.68,0.64,0.85,0.54,0.79,0.82,0.95,0.75,0.58,0.08
xapian.csv,0.49,0.73,0.34,0.5,0.58,0.62,0.68,0.71,0.8,0.72,0.67,0.55,0.63,0.72,0.85,0.66,0.15,0.41,0.45
yaprm.csv,0.68,1.0,0.2,0.71,0.92,0.85,0.78,0.67,0.09,0.73,0.75,0.69,0.77,0.78,0.72,0.96,0.69,0.18,0.65
