,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.36,0.38,0.47,0.45,0.4,0.44,0.47,0.31,0.58
ikvm.csv,0.38,0.57,0.52,0.56,0.9,0.91,0.39,0.31,0.57
lazarus-ccr.csv,0.52,0.74,0.46,0.53,0.88,0.48,0.36,0.32,0.48
les-indemodables.csv,0.4,0.46,0.53,0.59,0.47,0.57,0.53,0.8,0.5
metacosm.csv,0.42,0.53,0.43,0.48,0.59,0.45,0.54,0.83,0.41
micomt.csv,0.45,0.47,0.5,0.6,0.89,0.54,0.43,0.8,0.43
ontomorphtab.csv,0.38,0.37,0.42,0.47,0.38,0.48,0.7,0.33,0.36
tradelink.csv,0.8,0.9,0.61,0.81,0.94,0.53,0.7,0.0,0.54
xuggle.csv,0.41,0.56,0.61,0.63,0.8,0.68,0.44,0.75,0.5
