,raygina.csv,bloodycore.csv,gpsmid.csv,mob-sen-plat.csv,k3d.csv,encog-cs.csv,flexpay.csv,m-a-d-n-e-s-s.csv,fido.csv,v8.csv,ninject.csv,fluent-nhibernate.csv,columba.csv,geochat.csv,uface.csv,cme.csv,gtad.csv,projectts.csv,scen-connect.csv,wxlua.csv,ipfire-wall.csv,cubefs.csv,mumble.csv,irplus.csv,powerfolder.csv,smartgwt.csv,ondex.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,quantlib.csv,tweetsharp.csv,inkscape.csv,novembre.csv,ivef-sdk.csv,yaprm.csv,jaolt.csv,lphant.csv,jstock.csv,pi-qmc.csv,qedo.csv,oorexx.csv,jmule.csv
columba.csv,0.88,0.66,0.8,1.0,0.87,0.88,0.89,0.68,1.0,0.6,0.6,1.0,0.64,0.6,0.69,1.0,1.0,0.51,1.0,0.24,0.83,0.66,0.8,0.56,1.0,0.51,0.82,0.85,0.71,0.86,0.79,0.76,0.81,0.73,0.12,0.46,0.78,0.91,0.62,0.55,0.36,0.67,0.96
