,recall,precision,pf,wins
autat.csv,0.11,0.5,0.06,12
botsnscouts.csv,0.21,0.55,0.12,13
cities3d.csv,0.39,0.44,0.37,6
dynalloy.csv,0.92,0.42,0.89,4
electric-core.csv,0.48,0.4,0.53,3
findbugs.csv,0.7,0.45,0.42,10
img-browse-sort.csv,0.52,0.63,0.26,16
jparsec.csv,0.88,0.37,0.84,1
moast.csv,0.15,0.6,0.04,14
mptvseries.csv,0.46,0.6,0.22,15
mvnforum.csv,0.22,0.45,0.07,11
nosleepsoftware.csv,0.21,0.38,0.2,5
ogre.csv,1.0,0.39,1.0,0
openfrag.csv,0.84,0.44,0.64,7
qdvdauthor.csv,0.41,0.48,0.42,8
sumatrapdf.csv,0.79,0.46,0.53,9
zxing.csv,0.4,0.39,0.48,2
