,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,2.0,14.0,62.0,22.0,0.0,0.0,2.0,85.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,5.0,0.0
botsnscouts.csv,0.0,12.0,0.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0
cities3d.csv,2.0,12.0,1.0,0.0,7.0,1.0,7.0,0.0,0.0,5.0,3.0,3.0,50.0,0.0,0.0,2.0,0.0
dynalloy.csv,0.0,7.0,1.0,47.0,6.0,1.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
electric-core.csv,3.0,0.0,1.0,53.0,5.0,1.0,8.0,3.0,0.0,4.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0
findbugs.csv,2.0,7.0,1.0,50.0,2.0,1.0,4.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
img-browse-sort.csv,1.0,12.0,62.0,17.0,1.0,0.0,2.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
jparsec.csv,2.0,7.0,1.0,52.0,5.0,3.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
moast.csv,1.0,1.0,62.0,35.0,49.0,0.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
mptvseries.csv,0.0,2.0,2.0,54.0,0.0,1.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
mvnforum.csv,2.0,7.0,1.0,14.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,50.0,0.0,0.0,257.0,0.0
nosleepsoftware.csv,2.0,0.0,0.0,23.0,1.0,6.0,1.0,1.0,0.0,2.0,9.0,0.0,50.0,0.0,0.0,2.0,0.0
ogre.csv,2.0,7.0,1.0,51.0,6.0,1.0,6.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0
openfrag.csv,1.0,4.0,1.0,12.0,7.0,3.0,5.0,2.0,0.0,4.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0
qdvdauthor.csv,1.0,3.0,16.0,37.0,6.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
sumatrapdf.csv,2.0,9.0,16.0,16.0,1.0,1.0,7.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0
zxing.csv,2.0,6.0,1.0,50.0,3.0,7.0,2.0,85.0,0.0,5.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0
