,recall,precision,pf,pci_20,ifa,wins
ctrlr.csv,0.275,0.32999999999999996,0.32,0.835,2.5,3
dvt.csv,0.5650000000000001,0.405,0.47,0.485,0.0,8
flylinkdc.csv,0.77,0.515,0.655,0.45,1.0,10
fulguro.csv,0.445,0.33,0.48,0.635,2.5,1
gnome-jabber.csv,0.645,0.405,0.535,0.48,0.5,6
ipfire-wall.csv,0.42000000000000004,0.44,0.41000000000000003,0.62,1.0,9
jruby.csv,0.64,0.4,0.56,0.535,0.5,7
ldview.csv,0.825,0.42500000000000004,0.8200000000000001,0.47,1.5,5
maidsafe-dht.csv,0.355,0.485,0.22,0.685,0.5,13
nuttx.csv,0.275,0.495,0.19,0.72,1.5,12
oorexx.csv,0.415,0.365,0.375,0.485,1.0,4
red5.csv,0.845,0.33999999999999997,0.76,0.445,2.0,0
vdsf.csv,0.86,0.38,0.855,0.475,1.5,2
xbrlapi.csv,0.19,0.425,0.14500000000000002,0.595,0.0,11
