,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.66,0.29,0.0,0.6,0.12,0.1,0.43,0.0
apolloplayer.csv,0.32,0.71,1.0,0.27,0.47,0.8,0.71,0.6
k3d.csv,0.16,0.17,1.0,0.67,0.08,0.73,0.0,0.4
kowari.csv,0.66,0.29,0.0,0.67,0.41,0.47,0.71,0.6
redshell.csv,0.24,0.33,0.0,0.0,0.78,0.77,0.43,0.4
rtb-team.csv,0.03,0.42,0.0,0.8,0.11,0.03,0.14,0.8
xreal.csv,0.08,0.17,0.0,0.33,0.23,0.37,0.29,1.0
