,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,13.0,0.0,9.0,6.0,2.0,0.0
nsis.csv,4.0,0.0,75.0,20.0,0.0,5.0
papertoolkit.csv,0.0,0.0,7.0,1.0,0.0,3.0
plearn.csv,1.0,1.0,318.0,5.0,1.0,0.0
qdvdauthor.csv,4.0,1.0,43.0,3.0,0.0,0.0
tango-cs.csv,1.0,0.0,23.0,11.0,0.0,0.0
