,ltp.csv,konversation.csv,moviesandbox.csv,sepgsql.csv,migen.csv,mcmc-jags.csv,cataclysmos.csv,ildjit.csv,opengs.csv,tcl.csv,phonon-vlc-mplayer.csv,openxava.csv,unflobtactical.csv,micomt.csv,nebuladevice.csv,passwordsafe.csv,exl.csv,crux-framework.csv
crux-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exl.csv,0.82,0.72,0.63,0.75,0.67,0.43,0.73,0.8,0.69,0.78,0.59,0.91,0.88,0.8,0.8,0.66,0.0,0.77
ildjit.csv,0.07,0.03,0.0,0.04,0.0,0.12,0.02,0.0,0.01,0.02,0.05,0.02,0.0,0.17,0.06,0.02,0.0,0.02
konversation.csv,0.09,0.0,0.09,0.25,0.05,0.0,0.0,0.27,0.03,0.1,0.21,0.38,0.04,0.03,0.1,0.01,0.0,0.04
ltp.csv,0.01,0.01,0.03,0.18,0.02,0.0,0.06,0.0,0.0,0.0,0.02,0.14,0.08,0.02,0.01,0.0,0.08,0.01
mcmc-jags.csv,0.48,0.3,0.43,0.45,0.58,0.0,0.27,0.59,0.49,0.62,0.34,0.96,0.42,0.24,0.61,0.25,0.77,0.83
micomt.csv,0.06,0.16,0.23,0.04,0.49,0.02,0.13,0.07,0.71,0.08,0.04,0.61,0.08,0.0,0.17,0.1,0.08,0.79
migen.csv,0.7,0.19,0.2,0.31,0.0,0.1,0.29,0.47,0.1,0.35,0.1,0.81,0.15,0.17,0.1,0.04,0.23,0.34
moviesandbox.csv,0.34,0.19,0.0,0.3,0.26,0.17,0.25,0.53,0.08,0.32,0.16,0.8,0.35,0.15,0.35,0.18,0.62,0.44
nebuladevice.csv,0.06,0.11,0.0,0.12,0.07,0.02,0.0,0.14,0.06,0.25,0.03,0.02,0.08,0.08,0.0,0.02,0.0,0.13
opengs.csv,0.12,0.03,0.17,0.2,0.16,0.05,0.02,0.19,0.0,0.02,0.01,0.26,0.08,0.02,0.08,0.01,0.15,0.29
openxava.csv,0.06,0.1,0.23,0.03,0.28,0.1,0.25,0.01,0.17,0.1,0.22,0.0,0.12,0.2,0.14,0.09,0.0,0.13
passwordsafe.csv,0.43,0.29,0.63,0.6,0.47,0.21,0.37,0.64,0.43,0.22,0.18,0.55,0.42,0.27,0.24,0.0,0.54,0.5
phonon-vlc-mplayer.csv,0.74,0.21,0.14,0.25,0.42,0.02,0.08,0.31,0.68,0.2,0.0,0.47,0.23,0.12,0.14,0.09,0.15,0.61
sepgsql.csv,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.08,0.0
tcl.csv,0.03,0.03,0.03,0.26,0.07,0.17,0.1,0.2,0.08,0.0,0.13,0.05,0.12,0.41,0.14,0.19,0.46,0.3
unflobtactical.csv,0.27,0.27,0.49,0.27,0.4,0.0,0.35,0.33,0.53,0.08,0.3,0.29,0.0,0.37,0.24,0.18,0.77,0.51
