,guineu.csv,pokeglobal.csv,graphmak.csv,pdfedit.csv,jhotdraw.csv,red5.csv,cascading.csv,twostep.csv,ofbiz.csv
cascading.csv,0.32,0.7,0.54,0.51,0.23,0.7,0.99,0.57,0.72
graphmak.csv,0.38,1.0,1.0,0.4,0.0,0.33,0.79,0.38,0.7
guineu.csv,1.0,0.41,0.41,0.33,0.35,0.8,0.75,0.67,0.66
jhotdraw.csv,0.75,0.5,0.35,0.0,1.0,0.75,0.5,0.67,0.79
ofbiz.csv,0.4,0.74,0.5,0.8,0.34,0.65,0.71,0.45,0.98
pdfedit.csv,0.42,0.58,0.38,0.98,0.27,0.61,0.75,0.46,0.74
pokeglobal.csv,0.27,0.98,0.44,0.55,0.18,0.58,0.82,0.39,0.71
red5.csv,0.4,0.7,0.48,0.53,0.22,1.0,0.77,0.44,0.7
twostep.csv,0.45,0.68,0.41,0.45,0.19,0.66,0.79,1.0,0.76
