,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.98,0.4,0.38,0.21,0.0,0.43,0.17,0.13
aime.csv,0.36,0.79,0.44,0.37,0.96,0.35,0.14,0.23
badtrinitycore.csv,0.14,0.37,0.24,0.96,0.26,0.12,0.12,0.15
electric-core.csv,0.5,0.8,0.93,0.21,0.32,0.29,0.13,0.33
geochat.csv,0.59,0.64,0.35,0.24,0.26,0.47,0.23,0.98
mumble.csv,0.64,0.67,0.3,0.16,0.0,1.0,0.26,0.13
olsrd.csv,0.68,0.99,0.35,0.19,0.41,0.5,0.19,0.41
t-2.csv,0.11,0.19,0.32,0.3,0.21,0.21,0.96,0.29
