,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.0,0.0,1.0,5.0,81.0,3.0,39.0,1.0
aime.csv,4.0,0.0,7.0,8.0,0.0,18.0,95.0,28.0
badtrinitycore.csv,1.0,2.0,20.0,0.0,20.0,5.0,88.0,2.0
electric-core.csv,3.0,0.0,0.0,9.0,2.0,17.0,171.0,7.0
geochat.csv,3.0,0.0,15.0,26.0,11.0,9.0,85.0,0.0
mumble.csv,1.0,1.0,6.0,1.0,81.0,0.0,4.0,1.0
olsrd.csv,8.0,0.0,14.0,71.0,0.0,9.0,16.0,6.0
t-2.csv,7.0,0.0,7.0,5.0,9.0,17.0,0.0,16.0
