,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,0.0,0.05,0.17,0.25,0.03,0.06,0.22,0.12
aime.csv,0.25,0.85,0.5,0.33,0.0,0.71,0.74,0.49
badtrinitycore.csv,0.04,0.1,0.06,0.0,0.88,0.09,0.4,0.07
electric-core.csv,0.29,0.75,0.0,0.62,0.41,0.43,0.5,0.42
geochat.csv,0.5,1.0,0.57,0.36,0.79,0.52,0.63,0.0
mumble.csv,0.25,0.2,0.2,0.17,0.06,0.0,0.18,0.12
olsrd.csv,0.79,0.0,0.84,0.76,0.59,0.49,0.63,0.69
t-2.csv,0.29,0.35,0.21,0.2,0.53,0.52,0.0,0.41
