,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,mumble.csv,t-2.csv,geochat.csv
adaptagrams.csv,1.0,0.94,0.38,0.15,0.0,0.67,0.13,0.2
aime.csv,0.54,0.77,0.3,0.24,1.0,0.25,0.08,0.17
badtrinitycore.csv,0.67,0.89,0.42,1.0,0.15,0.25,0.08,0.3
electric-core.csv,0.61,0.79,0.98,0.13,0.22,0.24,0.08,0.25
geochat.csv,0.57,0.67,0.24,0.16,0.16,0.35,0.13,1.0
mumble.csv,0.71,0.9,0.29,0.13,0.0,1.0,0.21,0.2
olsrd.csv,0.55,1.0,0.22,0.11,0.26,0.37,0.11,0.27
t-2.csv,0.22,0.53,0.31,0.23,0.14,0.17,1.0,0.23
