,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.32,0.68,0.69,0.54,0.7,0.83,0.58,0.95,0.53
exordium.csv,0.84,0.32,0.67,0.39,0.36,0.12,0.12,0.05,0.38
flexpay.csv,0.58,0.26,0.35,0.43,0.45,0.54,0.15,0.14,0.18
mptvseries.csv,0.32,0.74,0.37,0.36,0.18,0.06,0.15,0.0,0.22
openmsx.csv,0.89,0.79,0.75,0.5,0.48,0.57,0.35,0.16,0.31
qtractor.csv,0.63,0.63,0.71,0.75,0.53,0.4,0.31,0.07,0.38
synergyspace.csv,0.68,0.47,0.24,0.46,0.69,0.22,0.58,0.09,0.42
tango-cs.csv,0.26,0.58,0.47,0.64,0.75,0.6,0.69,0.16,0.62
toped.csv,0.95,0.89,0.84,0.71,0.85,0.57,0.88,0.86,0.87
