,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,wxstudio.csv,simplewebservices.csv,uwom.csv
acegisecurity.csv,0.0,50.0,0.0,0.0,0.0,36.0
ppcboot.csv,0.0,3.0,0.0,0.0,0.0,0.0
simplewebservices.csv,6.0,78.0,0.0,0.0,0.0,40.0
uwom.csv,6.0,1.0,0.0,0.0,0.0,0.0
wow-qrsk.csv,4.0,0.0,0.0,10.0,0.0,0.0
wxstudio.csv,4.0,35.0,0.0,0.0,1.0,28.0
