,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.14,0.25,0.0,0.04,0.01,0.46,0.12,0.25,0.0,0.11,0.29,0.0,0.14,0.0,0.45,0.09
customsagetv.csv,0.07,0.01,0.0,0.1,0.03,0.04,0.03,0.0,0.04,0.05,0.14,0.0,0.02,0.0,0.0,0.07
fluidium.csv,0.05,0.12,0.36,0.33,0.5,0.31,0.12,0.11,0.23,0.22,0.14,0.42,0.14,0.0,0.24,0.23
guineu.csv,0.0,0.35,0.91,0.96,0.77,0.46,0.31,0.32,0.55,0.58,0.43,0.58,0.16,0.69,0.12,0.32
inkscape.csv,0.29,0.18,0.09,0.29,0.39,0.42,0.0,0.21,0.05,0.35,0.14,0.42,0.07,0.34,0.18,0.14
mpqc.csv,0.22,0.11,0.64,0.12,0.52,0.0,0.22,0.61,0.77,0.45,0.43,0.25,0.61,0.31,0.21,0.77
nsis.csv,0.88,0.98,1.0,0.98,0.99,0.97,0.94,0.54,0.66,0.91,0.0,1.0,0.73,0.93,0.88,0.61
octave.csv,0.45,0.45,0.09,0.54,0.0,0.14,0.19,0.79,0.77,0.22,0.43,0.17,0.7,0.17,0.61,0.73
owfs.csv,0.14,0.01,0.0,0.0,0.01,0.0,0.16,0.14,0.21,0.11,0.0,0.08,0.05,0.03,0.03,0.0
owlib.csv,0.48,0.0,1.0,0.94,0.83,0.52,0.59,0.64,0.73,0.55,0.57,0.92,0.41,0.76,0.45,0.64
pamguard.csv,0.52,0.29,1.0,0.98,0.31,0.21,0.28,0.39,0.38,0.47,0.29,0.08,0.34,0.52,0.0,0.52
prelude.csv,0.83,0.63,0.0,0.67,0.74,0.79,0.78,0.75,0.45,0.67,0.57,0.17,0.84,0.55,0.73,0.59
robocode.csv,0.34,0.1,0.91,0.54,0.14,0.15,0.31,0.04,0.18,0.32,0.43,0.17,0.43,0.38,0.24,0.39
uwom-server.csv,0.5,0.09,0.0,0.04,0.08,0.18,0.25,0.68,0.86,0.0,0.29,0.0,0.73,0.14,0.73,0.43
zengine.csv,0.86,0.95,0.91,0.98,0.49,0.94,0.78,0.46,0.23,0.82,0.43,0.0,0.73,0.66,0.76,0.73
zildo.csv,0.45,0.5,0.45,0.62,0.09,0.17,0.34,0.14,0.21,0.43,0.29,0.58,0.0,0.34,0.61,0.27
