,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.21,0.33,0.0,0.27,0.08,0.31,0.0,0.42,0.96,0.08,0.13,0.05,0.36,0.0,0.56,0.07
customsagetv.csv,0.24,0.07,0.0,0.12,0.0,0.0,0.0,0.23,0.12,0.17,0.0,0.1,0.33,0.0,0.18,0.97
fluidium.csv,0.29,0.31,0.12,0.19,0.22,0.11,0.19,0.27,0.14,0.17,0.56,0.21,0.28,0.98,0.32,0.51
guineu.csv,0.96,0.36,0.82,0.31,0.27,0.25,0.11,0.32,0.13,0.23,0.83,0.42,0.27,0.42,0.3,0.47
inkscape.csv,0.09,0.37,0.68,0.21,0.03,0.22,0.99,0.43,0.4,0.45,0.34,0.57,0.23,0.45,0.24,0.0
mpqc.csv,0.3,0.25,0.49,0.3,0.12,0.95,0.18,0.43,0.19,0.25,0.59,0.14,0.31,0.46,0.43,0.65
nsis.csv,0.43,0.56,0.85,0.25,0.29,0.26,0.72,0.62,0.36,0.42,1.0,0.86,0.57,0.61,0.72,0.05
octave.csv,0.42,0.39,0.49,0.27,0.95,0.11,0.42,0.52,0.13,0.16,0.25,0.37,0.47,0.42,0.52,0.69
owfs.csv,0.38,0.11,0.17,0.95,0.08,0.0,0.08,0.36,0.44,0.24,0.23,0.27,0.47,0.0,0.24,0.07
owlib.csv,0.52,1.0,0.87,0.31,0.26,0.19,0.51,0.56,0.26,0.37,0.84,0.56,0.64,0.54,0.6,0.64
pamguard.csv,0.33,0.38,0.87,0.3,0.23,0.31,0.24,0.52,0.34,0.17,0.52,0.47,0.61,0.56,1.0,0.62
prelude.csv,0.44,0.5,0.99,0.23,0.31,0.26,0.7,0.56,0.38,0.35,0.75,0.89,0.53,0.52,0.69,0.73
robocode.csv,0.49,0.38,0.73,0.3,0.29,0.0,0.34,0.98,0.47,0.27,0.32,0.26,0.62,0.27,0.42,0.55
uwom-server.csv,0.33,0.17,0.09,0.0,0.18,0.05,0.45,0.47,0.31,0.97,0.04,0.23,0.43,0.08,0.49,0.83
zengine.csv,0.43,0.56,0.89,0.3,0.42,0.28,0.7,0.64,0.56,0.4,0.66,1.0,0.68,0.49,0.73,0.65
zildo.csv,0.51,0.44,0.66,0.24,0.0,0.15,0.46,0.46,0.48,0.37,0.36,0.73,0.98,0.49,0.6,0.2
