,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.15,0.27,0.0,0.18,0.05,0.65,0.0,0.35,0.92,0.05,0.07,0.03,0.25,0.0,0.49,0.04
customsagetv.csv,0.15,0.03,0.0,0.09,0.0,0.0,0.0,0.13,0.08,0.11,0.0,0.05,0.2,0.0,0.1,1.0
fluidium.csv,0.19,0.22,0.07,0.27,0.41,0.15,0.12,0.17,0.15,0.16,0.4,0.13,0.18,0.95,0.22,0.4
guineu.csv,0.92,0.33,0.86,1.0,0.73,0.5,0.07,0.26,0.23,0.36,0.73,0.32,0.18,0.52,0.19,0.38
inkscape.csv,0.08,0.29,0.52,0.27,0.05,0.4,0.98,0.35,0.31,0.59,0.21,0.45,0.14,0.43,0.15,0.0
mpqc.csv,0.27,0.17,0.38,0.27,0.23,0.9,0.12,0.48,0.46,0.34,0.43,0.08,0.3,0.43,0.31,0.79
nsis.csv,0.81,0.96,0.93,0.82,0.95,0.95,0.95,0.74,0.85,1.0,1.0,1.0,0.68,1.0,0.83,0.04
octave.csv,0.54,0.41,0.33,0.55,0.91,0.1,0.3,0.7,0.31,0.14,0.15,0.24,0.52,0.33,0.47,0.85
owfs.csv,0.31,0.06,0.1,0.91,0.05,0.0,0.05,0.26,0.54,0.18,0.13,0.16,0.32,0.0,0.14,0.04
owlib.csv,0.73,0.99,0.98,1.0,0.73,0.4,0.49,0.7,0.62,0.61,0.76,0.5,0.66,0.76,0.54,0.73
pamguard.csv,0.42,0.34,0.98,1.0,0.32,0.4,0.16,0.52,0.54,0.23,0.36,0.32,0.59,0.67,1.0,0.65
prelude.csv,0.81,0.65,0.98,0.55,0.82,0.8,0.86,0.74,0.69,0.64,0.63,0.84,0.66,0.62,0.75,0.87
robocode.csv,0.58,0.27,0.71,0.64,0.27,0.0,0.26,1.0,0.54,0.3,0.2,0.16,0.64,0.24,0.31,0.5
uwom-server.csv,0.42,0.1,0.05,0.0,0.14,0.05,0.35,0.57,0.85,0.95,0.02,0.13,0.48,0.05,0.46,0.96
zengine.csv,0.81,0.93,1.0,1.0,0.86,1.0,0.86,0.74,0.77,0.88,0.51,1.0,0.89,0.62,0.81,0.77
zildo.csv,0.69,0.5,0.55,0.55,0.0,0.15,0.37,0.35,0.62,0.52,0.22,0.68,0.95,0.48,0.58,0.13
