,knowledge.csv,pentahoanalysistool.csv,betoffice.csv,ifmo-game-1.csv,voms.csv,sumatrapdf.csv,projecteqemu.csv
betoffice.csv,0.0,2.0,0.0,5.0,13.0,0.0,0.0
ifmo-game-1.csv,0.0,1.0,0.0,2.0,74.0,14.0,0.0
knowledge.csv,0.0,4.0,0.0,5.0,6.0,0.0,0.0
pentahoanalysistool.csv,0.0,0.0,3.0,9.0,10.0,10.0,0.0
projecteqemu.csv,0.0,6.0,0.0,1.0,74.0,0.0,0.0
sumatrapdf.csv,0.0,2.0,0.0,4.0,11.0,0.0,0.0
voms.csv,0.0,10.0,0.0,2.0,0.0,0.0,0.0
