,campsoft.csv,sevenupdate.csv,extprosys.csv,cleartk.csv,opennms.csv,intact.csv,rohxel.csv,japano.csv,encog-cs.csv,miranda-icq.csv,roolo.csv,freewrl.csv,aten.csv,papertoolkit.csv,ofbiz.csv,ibatisdb.csv,soar.csv,geotools.csv,web-cat.csv,fulguro.csv
cleartk.csv,72.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,3.0,0.0,50.0,0.0,21.0,9.0,15.0,2.0,7.0,1.0,7.0
encog-cs.csv,104.0,0.0,0.0,1.0,6.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,20.0,0.0,17.0,0.0,35.0,1.0,11.0
extprosys.csv,70.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,21.0,2.0,17.0,0.0,35.0,1.0,0.0
freewrl.csv,59.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,5.0,3.0,15.0,4.0,6.0,3.0,14.0
fulguro.csv,104.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,56.0,3.0,0.0,62.0,1.0,13.0,0.0,15.0,1.0,0.0
geotools.csv,104.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,2.0,3.0,0.0,62.0,2.0,3.0,1.0,0.0,0.0,0.0
ibatisdb.csv,104.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
intact.csv,104.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,62.0,2.0,13.0,3.0,11.0,0.0,7.0
japano.csv,104.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,4.0,2.0,6.0,0.0,16.0,9.0,47.0,0.0,29.0,1.0,2.0
miranda-icq.csv,10.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,5.0,0.0,9.0,0.0,2.0
ofbiz.csv,104.0,0.0,9.0,1.0,13.0,12.0,0.0,1.0,0.0,0.0,56.0,50.0,0.0,15.0,0.0,11.0,0.0,2.0,1.0,89.0
opennms.csv,104.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,62.0,0.0,18.0,0.0,14.0,49.0,12.0
papertoolkit.csv,104.0,0.0,0.0,0.0,104.0,102.0,49.0,133.0,0.0,201.0,56.0,50.0,0.0,0.0,0.0,140.0,55.0,0.0,49.0,89.0
rohxel.csv,60.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,14.0,2.0,16.0,0.0,23.0,2.0,1.0
roolo.csv,104.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,201.0,0.0,4.0,196.0,0.0,2.0,17.0,0.0,21.0,1.0,1.0
sevenupdate.csv,69.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,15.0,4.0,2.0,4.0,0.0,62.0,2.0,17.0,0.0,6.0,1.0,2.0
soar.csv,47.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,6.0,4.0,0.0,4.0,0.0,26.0,1.0,14.0,0.0,18.0,1.0,2.0
web-cat.csv,44.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,2.0,29.0,0.0,32.0,0.0,15.0
