,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,91.0,2.0,4.0,2.0,7.0,2.0,12.0,12.0,1.0,4.0,2.0,8.0,20.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0
alpine.csv,0.0,2.0,1.0,0.0,5.0,7.0,16.0,29.0,5.0,1.0,0.0,5.0,20.0,0.0,2.0,28.0,0.0,3.0,2.0,6.0
enzo.csv,1.0,5.0,0.0,7.0,5.0,4.0,39.0,70.0,3.0,0.0,2.0,27.0,14.0,2.0,0.0,7.0,0.0,7.0,1.0,7.0
flylinkdc.csv,0.0,2.0,0.0,1.0,5.0,6.0,31.0,27.0,18.0,1.0,0.0,6.0,6.0,0.0,32.0,22.0,0.0,1.0,1.0,0.0
fw4spl.csv,1.0,15.0,1.0,6.0,71.0,3.0,23.0,2.0,14.0,7.0,0.0,8.0,8.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0
grisbi.csv,6.0,4.0,1.0,8.0,5.0,7.0,42.0,72.0,4.0,5.0,0.0,10.0,10.0,0.0,59.0,20.0,2.0,7.0,7.0,9.0
jcae.csv,91.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,250.0,3.0,0.0,2.0,11.0,0.0,57.0,0.0,0.0,3.0,0.0,0.0
jcl.csv,1.0,0.0,0.0,3.0,296.0,0.0,3.0,24.0,0.0,0.0,0.0,14.0,13.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0
libarchive.csv,4.0,1.0,0.0,0.0,152.0,7.0,43.0,70.0,7.0,1.0,1.0,19.0,31.0,0.0,4.0,3.0,0.0,7.0,0.0,1.0
mimosa.csv,1.0,2.0,0.0,10.0,5.0,4.0,18.0,57.0,4.0,0.0,0.0,9.0,18.0,1.0,1.0,12.0,0.0,4.0,2.0,6.0
n2cms.csv,0.0,2.0,0.0,4.0,0.0,2.0,30.0,2.0,0.0,1.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,7.0,1.0,6.0
nabu-library.csv,1.0,2.0,0.0,2.0,9.0,1.0,15.0,20.0,1.0,5.0,79.0,9.0,82.0,3.0,0.0,7.0,0.0,4.0,0.0,4.0
net-snmp.csv,0.0,10.0,0.0,4.0,292.0,6.0,41.0,29.0,11.0,1.0,0.0,41.0,18.0,6.0,2.0,4.0,0.0,14.0,1.0,2.0
ossbuild.csv,0.0,1.0,1.0,8.0,76.0,3.0,2.0,32.0,5.0,0.0,0.0,10.0,19.0,0.0,3.0,11.0,1.0,0.0,1.0,4.0
quickfast.csv,1.0,4.0,0.0,11.0,296.0,0.0,39.0,35.0,3.0,0.0,0.0,41.0,10.0,0.0,0.0,4.0,0.0,7.0,0.0,11.0
tcvp.csv,0.0,135.0,0.0,282.0,1261.0,1.0,87.0,5.0,250.0,79.0,0.0,152.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,116.0
vdsf.csv,1.0,6.0,0.0,9.0,5.0,6.0,52.0,48.0,3.0,1.0,0.0,11.0,15.0,0.0,1.0,34.0,0.0,7.0,2.0,6.0
virtuoso.csv,1.0,6.0,0.0,9.0,55.0,5.0,48.0,64.0,17.0,1.0,0.0,11.0,19.0,1.0,2.0,0.0,0.0,7.0,0.0,6.0
xbrlapi.csv,1.0,0.0,0.0,2.0,1261.0,3.0,17.0,1.0,250.0,1.0,0.0,2.0,82.0,0.0,43.0,181.0,0.0,2.0,0.0,116.0
yarp.csv,0.0,5.0,0.0,5.0,164.0,6.0,27.0,42.0,250.0,1.0,0.0,30.0,21.0,1.0,2.0,181.0,0.0,7.0,1.0,116.0
