,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.48,0.38,0.0,0.93,0.18,0.0,0.2
ifmo-game-1.csv,1.0,0.0,0.0,0.25,0.18,0.0,0.0
jmule.csv,0.65,0.58,0.36,0.71,0.13,0.84,0.93
micomt.csv,0.17,0.46,0.67,0.62,0.93,0.68,0.54
voms.csv,0.33,1.0,0.0,0.46,0.0,0.0,0.15
