,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,0.67,0.0,0.0,0.0,0.0
foursquared.csv,0.92,0.9,0.8,0.64,0.67,0.67,0.8
ifmo-game-1.csv,0.86,0.83,0.0,0.91,0.83,0.8,0.0
jmule.csv,0.55,0.54,0.57,0.33,0.41,0.39,0.52
micomt.csv,0.67,0.84,0.71,0.37,0.92,0.48,0.45
voms.csv,0.69,0.89,0.75,0.63,0.0,0.67,0.75
