,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,jmule.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0
foursquared.csv,0.23,0.3,0.0,1.0,0.67,0.0,0.8
ifmo-game-1.csv,1.0,0.0,0.0,0.45,0.33,0.0,0.0
jmule.csv,0.11,0.19,0.04,0.43,0.19,0.02,0.96
micomt.csv,0.04,0.13,0.08,0.4,0.92,0.01,0.45
voms.csv,0.08,1.0,0.0,0.53,0.0,0.0,0.75
